Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2016-01-19 00:00:00-05:00,7.1966774081026665,7.202600735142118,7.00121213483723,7.078213691711426,41142600,0.0,0.0,F
2016-01-20 00:00:00-05:00,6.9834433805187945,7.149292599186423,6.793901416327219,7.048598289489746,59879000,0.0,0.0,F
2016-01-21 00:00:00-05:00,7.113752841949463,7.273678712302209,7.024904634082793,7.113752841949463,48841800,0.0,0.0,F
2016-01-22 00:00:00-05:00,7.261833122693432,7.321064700463258,7.125599420551636,7.1907548904418945,44537800,0.0,0.0,F
2016-01-25 00:00:00-05:00,7.28552504781877,7.291448374393791,7.066367048458631,7.095982551574707,96738600,0.0,0.0,F
2016-01-26 00:00:00-05:00,7.190754957998656,7.285525935224407,7.13152281479277,7.261833190917969,45969800,0.0,0.0,F
2016-01-27 00:00:00-05:00,7.378166822431445,7.408781738826124,7.182231707864077,7.255707740783691,42064200,0.4,0.0,F
2016-01-28 00:00:00-05:00,7.3659212727930985,7.384290574610695,6.857715601126546,7.169986724853516,75699800,0.0,0.0,F
2016-01-29 00:00:00-05:00,7.243464389419155,7.310816764831543,7.1332508806250745,7.310816764831543,52137400,0.0,0.0,F
2016-02-01 00:00:00-05:00,7.298570992184232,7.4332763241416195,7.182234383333842,7.390415191650391,37301200,0.0,0.0,F
2016-02-02 00:00:00-05:00,7.316939779776145,7.396538359182875,7.010791666949267,7.047529697418213,55649200,0.0,0.0,F
2016-02-03 00:00:00-05:00,7.145497076634821,7.151620179100432,6.747504759269147,7.0169148445129395,69454600,0.0,0.0,F
2016-02-04 00:00:00-05:00,6.961808519548124,7.157743139082247,6.894456140066076,7.0597758293151855,40223100,0.0,0.0,F
2016-02-05 00:00:00-05:00,7.0536529121157905,7.163865837414904,6.992423055003132,7.010791778564453,33322200,0.0,0.0,F
2016-02-08 00:00:00-05:00,6.974054144323324,7.15774254287043,6.88833246345181,7.096513271331787,45274500,0.0,0.0,F
2016-02-09 00:00:00-05:00,7.0230370644777285,7.1087581524999806,6.869963025659572,6.949561595916748,48956800,0.0,0.0,F
2016-02-10 00:00:00-05:00,7.016913035141426,7.084265393102191,6.937314475407229,6.943437576293945,38160300,0.0,0.0,F
2016-02-11 00:00:00-05:00,6.839346885681152,6.998543997904393,6.796486349286824,6.839346885681152,45801300,0.0,0.0,F
2016-02-12 00:00:00-05:00,6.888331571994606,7.09038925139196,6.845471029071259,7.072020530700684,28085000,0.0,0.0,F
2016-02-16 00:00:00-05:00,7.1944793625116965,7.274077927658023,7.059774053500137,7.2679548263549805,41072100,0.0,0.0,F
2016-02-17 00:00:00-05:00,7.341432179916744,7.531244281652046,7.335309077037586,7.512875556945801,37766400,0.0,0.0,F
2016-02-18 00:00:00-05:00,7.592473113720074,7.616964939870222,7.4210303306690415,7.506752014160156,28784700,0.0,0.0,F
2016-02-19 00:00:00-05:00,7.463890558004667,7.48225986477211,7.3536776370558625,7.40878438949585,26479300,0.0,0.0,F
2016-02-22 00:00:00-05:00,7.408785293535907,7.690441608428956,7.408785293535907,7.690441608428955,33549700,0.0,0.0,F
2016-02-23 00:00:00-05:00,7.672073941830625,7.7455494418019395,7.604721546173096,7.604721546173096,30136700,0.0,0.0,F
2016-02-24 00:00:00-05:00,7.414904590508752,7.414904590508752,7.102634064158467,7.396535873413086,60608400,0.0,0.0,F
2016-02-25 00:00:00-05:00,7.414908475663896,7.592474391109697,7.378171022223411,7.5863518714904785,32024800,0.0,0.0,F
2016-02-26 00:00:00-05:00,7.665948942630666,7.708809491105281,7.592472882486785,7.635334014892578,30228800,0.0,0.0,F
2016-02-29 00:00:00-05:00,7.604719048983644,7.745546898368331,7.586350326005462,7.659825801849365,32999100,0.0,0.0,F
2016-03-01 00:00:00-05:00,7.965973778225173,8.033326150653227,7.788407901886517,8.014957427978516,71523900,0.0,0.0,F
2016-03-02 00:00:00-05:00,7.996588557106267,8.174154430154166,7.9843423529293025,8.094555854797363,36598200,0.0,0.0,F
2016-03-03 00:00:00-05:00,8.11292521707184,8.333351654263843,8.106802114500374,8.290491104125977,44524500,0.0,0.0,F
2016-03-04 00:00:00-05:00,8.302735330277677,8.486423692189199,8.223136767614855,8.321104049682617,31818600,0.0,0.0,F
2016-03-07 00:00:00-05:00,8.24150737354653,8.412950156409316,8.235384271032917,8.33947467803955,26131400,0.0,0.0,F
2016-03-08 00:00:00-05:00,8.27212082644299,8.314981368529597,8.051693846726511,8.100677490234375,34770600,0.0,0.0,F
2016-03-09 00:00:00-05:00,8.112923249026062,8.155783788766753,7.965972326545649,8.07618522644043,34146200,0.0,0.0,F
2016-03-10 00:00:00-05:00,8.112925685053654,8.131294409896425,7.910867959989457,8.051695823669434,39076500,0.0,0.0,F
2016-03-11 00:00:00-05:00,8.119047164754939,8.143538987625783,8.082309138483113,8.137415885925293,27583000,0.0,0.0,F
2016-03-14 00:00:00-04:00,8.131294180197434,8.186400937100286,8.0700649044741,8.125171661376953,20609600,0.0,0.0,F
2016-03-15 00:00:00-04:00,8.033325126393835,8.106800591655631,7.990464584307228,8.100677490234375,27729900,0.0,0.0,F
2016-03-16 00:00:00-04:00,8.088432962674739,8.272121942579462,8.070064239863617,8.265998840332031,47035000,0.0,0.0,F
2016-03-17 00:00:00-04:00,8.24763011932373,8.376212346892027,8.19864646919592,8.24763011932373,31521700,0.0,0.0,F
2016-03-18 00:00:00-04:00,8.290490006516393,8.388457298964797,8.259875081643486,8.351719856262207,32182400,0.0,0.0,F
2016-03-21 00:00:00-04:00,8.351719415540579,8.42519488099957,8.30273577190125,8.363965034484863,20905200,0.0,0.0,F
2016-03-22 00:00:00-04:00,8.357841488492497,8.406825129526377,8.272120408648735,8.321104049682617,26148000,0.0,0.0,F
2016-03-23 00:00:00-04:00,8.308860598126707,8.333352426751725,8.076187934223402,8.119049072265625,31535500,0.0,0.0,F
2016-03-24 00:00:00-04:00,8.027202571461366,8.03332567329948,7.825144882252647,7.996588230133057,36203200,0.0,0.0,F
2016-03-28 00:00:00-04:00,8.039449252855185,8.063941077731856,8.002711223574597,8.014957427978516,18684200,0.0,0.0,F
2016-03-29 00:00:00-04:00,7.990465526476416,8.08230972290039,7.941481877192808,8.08230972290039,26077400,0.0,0.0,F
2016-03-30 00:00:00-04:00,8.131294100380579,8.22926140772124,8.112925376237008,8.174155235290527,25322500,0.0,0.0,F
2016-03-31 00:00:00-04:00,8.168031540097823,8.278245044826892,8.168031540097823,8.265998840332031,32943400,0.0,0.0,F
2016-04-01 00:00:00-04:00,8.131294863575587,8.161909795975832,7.990466992038232,8.021081924438477,57914000,0.0,0.0,F
2016-04-04 00:00:00-04:00,8.027203845836071,8.033326948646272,7.812900502860103,7.837392330169678,42406300,0.0,0.0,F
2016-04-05 00:00:00-04:00,7.794528345848599,7.868004384856063,7.665946737413064,7.819020748138428,32425000,0.0,0.0,F
2016-04-06 00:00:00-04:00,7.806775536304196,7.880251000691799,7.7455456906823175,7.849636077880859,22597400,0.0,0.0,F
2016-04-07 00:00:00-04:00,7.819022921062846,7.831268541679836,7.586350290028315,7.665948867797852,37688100,0.0,0.0,F
2016-04-08 00:00:00-04:00,7.727179095845466,7.825146408640457,7.659826714281721,7.684318542480469,20015300,0.0,0.0,F
2016-04-11 00:00:00-04:00,7.72105495660547,7.837391562884951,7.702686233904403,7.751669883728027,27744800,0.0,0.0,F
2016-04-12 00:00:00-04:00,7.788406271512755,7.861881730761898,7.751668249922661,7.843513011932373,23417000,0.0,0.0,F
2016-04-13 00:00:00-04:00,7.8802516309334125,8.03332567329948,7.8680060111883146,7.996588230133057,29331100,0.0,0.0,F
2016-04-14 00:00:00-04:00,8.014957427978516,8.070064179933816,7.972096880427133,8.014957427978516,22453700,0.0,0.0,F
2016-04-15 00:00:00-04:00,8.021080272718802,8.033325892798493,7.868006226170207,7.923112392425537,22986100,0.0,0.0,F
2016-04-18 00:00:00-04:00,7.947602454548754,8.131291386469833,7.929233736535951,8.112922668457031,30137700,0.0,0.0,F
2016-04-19 00:00:00-04:00,8.174153331371379,8.26599751462815,8.13129220644462,8.229259490966797,28808300,0.0,0.0,F
2016-04-20 00:00:00-04:00,8.21701453718009,8.40070350248641,8.204768333658476,8.351719856262207,32199000,0.0,0.0,F
2016-04-21 00:00:00-04:00,8.455808392882659,8.498668927930368,8.302734386076846,8.357840538024902,38126300,0.0,0.0,F
2016-04-22 00:00:00-04:00,8.345598294709914,8.437442502347672,8.27212281181346,8.333352088928223,28846300,0.0,0.0,F
2016-04-25 00:00:00-04:00,8.321106470813517,8.35784392031262,8.247630987884076,8.314983367919922,19494800,0.0,0.0,F
2016-04-26 00:00:00-04:00,8.3639663511067,8.461933653806971,8.345597627833195,8.419073104858398,35214200,0.0,0.0,F
2016-04-27 00:00:00-04:00,8.443833271214437,8.487166536409035,8.412880685916242,8.45621395111084,27151400,0.15,0.0,F
2016-04-28 00:00:00-04:00,8.536693310736442,8.802884807398017,8.487169393734986,8.722408294677734,87588800,0.0,0.0,F
2016-04-29 00:00:00-04:00,8.623361140359552,8.685265746304804,8.375740945463432,8.394312858581543,69695100,0.0,0.0,F
2016-05-02 00:00:00-04:00,8.462405339211958,8.536691196314552,8.419072070161658,8.431452751159668,57955400,0.0,0.0,F
2016-05-03 00:00:00-04:00,8.357168421010773,8.38812101471847,8.140500855428511,8.313835144042969,45594000,0.0,0.0,F
2016-05-04 00:00:00-04:00,8.227165505939121,8.28288003965061,8.134308343334268,8.239546775817871,28895000,0.0,0.0,F
2016-05-05 00:00:00-04:00,8.264309937021352,8.313833843055287,8.183833442123326,8.24573802947998,23838100,0.0,0.0,F
2016-05-06 00:00:00-04:00,8.208594107101845,8.344784532139299,8.196212837350384,8.320022583007812,23284500,0.0,0.0,F
2016-05-09 00:00:00-04:00,8.307643207208162,8.357167113242097,8.220976076463014,8.24573802947998,21602000,0.0,0.0,F
2016-05-10 00:00:00-04:00,8.282880771063521,8.369547896753511,8.282880771063521,8.35097599029541,23583400,0.0,0.0,F
2016-05-11 00:00:00-04:00,8.320023888530882,8.381929066259065,8.233357348157261,8.24573802947998,20229600,0.0,0.0,F
2016-05-12 00:00:00-04:00,8.295263795900507,8.338597666177373,8.15288268171388,8.264311790466309,24784300,0.0,0.0,F
2016-05-13 00:00:00-04:00,8.258118978400814,8.36954805780766,8.152880534599127,8.183833122253418,27481900,0.0,0.0,F
2016-05-16 00:00:00-04:00,8.183833442123326,8.282881254191196,8.177642806276202,8.24573802947998,21262700,0.0,0.0,F
2016-05-17 00:00:00-04:00,8.134310722351074,8.239549185613447,8.09097685547317,8.134310722351074,34165300,0.0,0.0,F
2016-05-18 00:00:00-04:00,8.121928415175681,8.2581194544831,8.078595144184403,8.146690368652344,23509700,0.0,0.0,F
2016-05-19 00:00:00-04:00,8.109547951191614,8.171452541358322,8.060024042909625,8.103357315063477,24117800,0.0,0.0,F
2016-05-20 00:00:00-04:00,8.140497414840913,8.20859321029143,8.12811673681351,8.16525936126709,19465000,0.0,0.0,F
2016-05-23 00:00:00-04:00,8.134312013770366,8.171454659423564,8.11574010057206,8.128121376037598,16234300,0.0,0.0,F
2016-05-24 00:00:00-04:00,8.146691574883212,8.233358720069578,8.146691574883212,8.227168083190918,19721600,0.0,0.0,F
